filepath,duration
data/raw_audios/en/2011/20111027-0900-PLENARY-10_en.ogg,2011.5034375
data/raw_audios/en/2011/20110117-0900-PLENARY-16_en.ogg,951.2778125
data/raw_audios/en/2011/20110926-0900-PLENARY-6_en.ogg,30.41825
data/raw_audios/en/2011/20110914-0900-PLENARY-11_en.ogg,3285.354
data/raw_audios/en/2011/20110509-0900-PLENARY-7_en.ogg,61.300875
data/raw_audios/en/2011/20111116-0900-PLENARY-9_en.ogg,4283.6749375
data/raw_audios/en/2011/20111213-0900-PLENARY-14_en.ogg,3696.5335625
data/raw_audios/en/2011/20110927-0900-PLENARY-11_en.ogg,5709.8024375
data/raw_audios/en/2011/20110913-0900-PLENARY-12_en.ogg,4523.073625
data/raw_audios/en/2011/20111013-0900-PLENARY-6_en.ogg,776.2915625
data/raw_audios/en/2011/20111212-0900-PLENARY-3_en.ogg,51.827125
data/raw_audios/en/2011/20110117-0900-PLENARY-15_en.ogg,2185.09625
data/raw_audios/en/2011/20110120-0900-PLENARY-2_en.ogg,6.873125
data/raw_audios/en/2011/20110706-0900-PLENARY-13_en.ogg,2064.7703125
data/raw_audios/en/2011/20110704-0900-PLENARY-1_en.ogg,39.1025
data/raw_audios/en/2011/20110216-0900-PLENARY-13_en.ogg,4292.405625
data/raw_audios/en/2011/20110704-0900-PLENARY-21_en.ogg,1278.7260625
data/raw_audios/en/2011/20110309-0900-PLENARY-8_en.ogg,6520.4121875
data/raw_audios/en/2011/20110119-0900-PLENARY-15_en.ogg,62.461875
data/raw_audios/en/2011/20110407-0900-PLENARY-11_en.ogg,1839.16425
data/raw_audios/en/2011/20110704-0900-PLENARY-23_en.ogg,862.3450625
data/raw_audios/en/2011/20111115-0900-PLENARY-16_en.ogg,6.40875
data/raw_audios/en/2011/20110324-0900-PLENARY-4_en.ogg,3752.539875
data/raw_audios/en/2011/20110214-0900-PLENARY-8_en.ogg,1150.551625
data/raw_audios/en/2011/20110307-0900-PLENARY-8_en.ogg,66.8271875
data/raw_audios/en/2011/20111116-0900-PLENARY-10_en.ogg,5905.1286875
data/raw_audios/en/2011/20110404-0900-PLENARY-7_en.ogg,6.1300625
data/raw_audios/en/2011/20111026-0900-PLENARY-11_en.ogg,40.2635625
data/raw_audios/en/2011/20110119-0900-PLENARY-11_en.ogg,3649.303875
data/raw_audios/en/2011/20110509-0900-PLENARY-14_en.ogg,3798.1906875
data/raw_audios/en/2011/20110406-0900-PLENARY-16_en.ogg,6.873125
data/raw_audios/en/2011/20110705-0900-PLENARY-11_en.ogg,3808.2221875
data/raw_audios/en/2011/20110215-0900-PLENARY-6_en.ogg,395.0655
data/raw_audios/en/2011/20111026-0900-PLENARY-17_en.ogg,3331.7473125
data/raw_audios/en/2011/20110214-0900-PLENARY-17_en.ogg,48.7155625
data/raw_audios/en/2011/20110307-0900-PLENARY-23_en.ogg,2037.8819375
data/raw_audios/en/2011/20110323-0900-PLENARY-20_en.ogg,909.8065625
data/raw_audios/en/2011/20110509-0900-PLENARY-2_en.ogg,15.603875
data/raw_audios/en/2011/20111115-0900-PLENARY-3_en.ogg,340.4981875
data/raw_audios/en/2011/20110307-0900-PLENARY-21_en.ogg,19.458375
data/raw_audios/en/2011/20110915-0900-PLENARY-8_en.ogg,1804.7989375
data/raw_audios/en/2011/20110406-0900-PLENARY-2_en.ogg,6.2694375
data/raw_audios/en/2011/20111117-0900-PLENARY-1_en.ogg,54.7993125
data/raw_audios/en/2011/20110606-0900-PLENARY-6_en.ogg,6.083625
data/raw_audios/en/2011/20111025-0900-PLENARY-12_en.ogg,7077.1824375
data/raw_audios/en/2011/20110511-0900-PLENARY-9_en.ogg,3970.251125
data/raw_audios/en/2011/20110510-0900-PLENARY-20_en.ogg,6.687375
data/raw_audios/en/2011/20111116-0900-PLENARY-16_en.ogg,919.18725
data/raw_audios/en/2011/20110214-0900-PLENARY-12_en.ogg,3053.060375
data/raw_audios/en/2011/20110926-0900-PLENARY-14_en.ogg,2085.3894375
data/raw_audios/en/2011/20110307-0900-PLENARY-12_en.ogg,24.706125
data/raw_audios/en/2011/20111117-0900-PLENARY-4_en.ogg,3090.908875
data/raw_audios/en/2011/20110309-0900-PLENARY-15_en.ogg,6.6409375
data/raw_audios/en/2011/20110606-0900-PLENARY-18_en.ogg,1016.20075
data/raw_audios/en/2011/20111130-0900-PLENARY-17_en.ogg,13.0960625
data/raw_audios/en/2011/20111024-0900-PLENARY-19_en.ogg,1098.4456875
data/raw_audios/en/2011/20110324-0900-PLENARY-2_en.ogg,8.2199375
data/raw_audios/en/2011/20110608-0900-PLENARY-16_en.ogg,21.966125
data/raw_audios/en/2011/20111024-0900-PLENARY-14_en.ogg,1031.1079375
data/raw_audios/en/2011/20111116-0900-PLENARY-18_en.ogg,24.5668125
data/raw_audios/en/2011/20110706-0900-PLENARY-16_en.ogg,21.5945625
data/raw_audios/en/2011/20110117-0900-PLENARY-19_en.ogg,44.861125
data/raw_audios/en/2011/20110915-0900-PLENARY-16_en.ogg,11.84225
data/raw_audios/en/2011/20110926-0900-PLENARY-11_en.ogg,2179.80275
data/raw_audios/en/2011/20111114-0900-PLENARY-21_en.ogg,29.7680625
data/raw_audios/en/2011/20110308-0900-PLENARY-11_en.ogg,6203.87725
data/raw_audios/en/2011/20111012-0900-PLENARY-14_en.ogg,2568.922625
data/raw_audios/en/2011/20110511-0900-PLENARY-3_en.ogg,3236.3595
data/raw_audios/en/2011/20110323-0900-PLENARY-10_en.ogg,231.875125
data/raw_audios/en/2011/20111215-0900-PLENARY-15_en.ogg,240.8845
data/raw_audios/en/2011/20110118-0900-PLENARY-10_en.ogg,3744.366875
data/raw_audios/en/2011/20110202-0900-PLENARY-12_en.ogg,3304.16175
data/raw_audios/en/2011/20111213-0900-PLENARY-4_en.ogg,5.9675625
data/raw_audios/en/2011/20110307-0900-PLENARY-2_en.ogg,23.359375
data/raw_audios/en/2011/20110707-0900-PLENARY-8_en.ogg,1795.6504375
data/raw_audios/en/2011/20111213-0900-PLENARY-2_en.ogg,63.2513125
data/raw_audios/en/2011/20110915-0900-PLENARY-6_en.ogg,152.5554375
data/raw_audios/en/2011/20110912-0900-PLENARY-15_en.ogg,5700.745
data/raw_audios/en/2011/20110622-0900-PLENARY-9_en.ogg,381.3189375
data/raw_audios/en/2011/20110511-0900-PLENARY-15_en.ogg,5.526375
data/raw_audios/en/2011/20110119-0900-PLENARY-3_en.ogg,5312.9719375
data/raw_audios/en/2011/20110117-0900-PLENARY-4_en.ogg,10.8205625
data/raw_audios/en/2011/20110203-0900-PLENARY-7_en.ogg,2763.8780625
data/raw_audios/en/2011/20111214-0900-PLENARY-10_en.ogg,6.501625
data/raw_audios/en/2011/20110307-0900-PLENARY-24_en.ogg,3190.848125
data/raw_audios/en/2011/20110914-0900-PLENARY-10_en.ogg,5688.9965
data/raw_audios/en/2011/20111213-0900-PLENARY-3_en.ogg,341.00925
data/raw_audios/en/2011/20111115-0900-PLENARY-14_en.ogg,2924.050375
data/raw_audios/en/2011/20110308-0900-PLENARY-6_en.ogg,2317.2175
data/raw_audios/en/2011/20111212-0900-PLENARY-15_en.ogg,1988.7015
data/raw_audios/en/2011/20110117-0900-PLENARY-18_en.ogg,6.7338125
data/raw_audios/en/2011/20110404-0900-PLENARY-4_en.ogg,644.54125
data/raw_audios/en/2011/20110310-0900-PLENARY-3_en.ogg,3333.65125
data/raw_audios/en/2011/20110926-0900-PLENARY-12_en.ogg,2135.9625625
data/raw_audios/en/2011/20111013-0900-PLENARY-2_en.ogg,7.4304375
data/raw_audios/en/2011/20110509-0900-PLENARY-12_en.ogg,3428.853625
data/raw_audios/en/2011/20110120-0900-PLENARY-8_en.ogg,2736.6645625
data/raw_audios/en/2011/20110622-0900-PLENARY-3_en.ogg,30.8826875
data/raw_audios/en/2011/20110117-0900-PLENARY-13_en.ogg,2654.14075
data/raw_audios/en/2011/20111027-0900-PLENARY-8_en.ogg,6.687375
data/raw_audios/en/2011/20110307-0900-PLENARY-22_en.ogg,1978.34525
data/raw_audios/en/2011/20110913-0900-PLENARY-4_en.ogg,5787.310125
data/raw_audios/en/2011/20111024-0900-PLENARY-8_en.ogg,42.2605
data/raw_audios/en/2011/20110310-0900-PLENARY-12_en.ogg,6.4551875
data/raw_audios/en/2011/20110119-0900-PLENARY-7_en.ogg,3442.4605
data/raw_audios/en/2011/20111212-0900-PLENARY-6_en.ogg,5.9908125
data/raw_audios/en/2011/20111027-0900-PLENARY-3_en.ogg,5917.1108125
data/raw_audios/en/2011/20110324-0900-PLENARY-9_en.ogg,6.873125
data/raw_audios/en/2011/20111201-0900-PLENARY-12_en.ogg,106.069125
data/raw_audios/en/2011/20110510-0900-PLENARY-16_en.ogg,4328.2114375
data/raw_audios/en/2011/20110119-0900-PLENARY-14_en.ogg,6.5945
data/raw_audios/en/2011/20110705-0900-PLENARY-7_en.ogg,6.501625
data/raw_audios/en/2011/20110607-0900-PLENARY-8_en.ogg,3661.9825
data/raw_audios/en/2011/20110310-0900-PLENARY-15_en.ogg,1821.7495625
data/raw_audios/en/2011/20110404-0900-PLENARY-9_en.ogg,2476.879
data/raw_audios/en/2011/20110202-0900-PLENARY-15_en.ogg,1733.65275
data/raw_audios/en/2011/20110406-0900-PLENARY-6_en.ogg,6.2694375
data/raw_audios/en/2011/20111012-0900-PLENARY-1_en.ogg,102.02875
data/raw_audios/en/2011/20110914-0900-PLENARY-13_en.ogg,7.7090625
data/raw_audios/en/2011/20110607-0900-PLENARY-6_en.ogg,11.42425
data/raw_audios/en/2011/20110915-0900-PLENARY-5_en.ogg,1858.9479375
data/raw_audios/en/2011/20110704-0900-PLENARY-5_en.ogg,33.7155
data/raw_audios/en/2011/20110309-0900-PLENARY-2_en.ogg,8.9629375
data/raw_audios/en/2011/20111117-0900-PLENARY-8_en.ogg,52.1056875
data/raw_audios/en/2011/20110926-0900-PLENARY-8_en.ogg,336.1793125
data/raw_audios/en/2011/20111012-0900-PLENARY-11_en.ogg,8616.111625
data/raw_audios/en/2011/20110607-0900-PLENARY-4_en.ogg,5147.8783125
data/raw_audios/en/2011/20111027-0900-PLENARY-11_en.ogg,1841.6720625
data/raw_audios/en/2011/20111024-0900-PLENARY-15_en.ogg,1141.31025
data/raw_audios/en/2011/20110915-0900-PLENARY-14_en.ogg,145.9610625
data/raw_audios/en/2011/20110622-0900-PLENARY-11_en.ogg,6059.8668125
data/raw_audios/en/2011/20110914-0900-PLENARY-1_en.ogg,135.0940625
data/raw_audios/en/2011/20110913-0900-PLENARY-10_en.ogg,6.7338125
data/raw_audios/en/2011/20111025-0900-PLENARY-2_en.ogg,34.1334375
data/raw_audios/en/2011/20110309-0900-PLENARY-13_en.ogg,275.668
data/raw_audios/en/2011/20110404-0900-PLENARY-15_en.ogg,1964.134875
data/raw_audios/en/2011/20110705-0900-PLENARY-6_en.ogg,5101.3909375
data/raw_audios/en/2011/20110308-0900-PLENARY-17_en.ogg,2691.0604375
data/raw_audios/en/2011/20110609-0900-PLENARY-9_en.ogg,1340.9091875
data/raw_audios/en/2011/20110404-0900-PLENARY-5_en.ogg,241.81325
data/raw_audios/en/2011/20110307-0900-PLENARY-33_en.ogg,30.7898125
data/raw_audios/en/2011/20110926-0900-PLENARY-9_en.ogg,40.8208125
data/raw_audios/en/2011/20110202-0900-PLENARY-5_en.ogg,6.40875
data/raw_audios/en/2011/20111130-0900-PLENARY-9_en.ogg,2773.769625
data/raw_audios/en/2011/20110216-0900-PLENARY-17_en.ogg,2202.6971875
data/raw_audios/en/2011/20110608-0900-PLENARY-4_en.ogg,35.9445625
data/raw_audios/en/2011/20111013-0900-PLENARY-1_en.ogg,9.1486875
data/raw_audios/en/2011/20110606-0900-PLENARY-16_en.ogg,921.881125
data/raw_audios/en/2011/20110607-0900-PLENARY-2_en.ogg,31.765
data/raw_audios/en/2011/20111115-0900-PLENARY-5_en.ogg,5587.8965
data/raw_audios/en/2011/20110404-0900-PLENARY-8_en.ogg,1028.228625
data/raw_audios/en/2011/20110404-0900-PLENARY-16_en.ogg,987.3615625
data/raw_audios/en/2011/20110118-0900-PLENARY-2_en.ogg,6.78025
data/raw_audios/en/2011/20110216-0900-PLENARY-7_en.ogg,831.7873125
data/raw_audios/en/2011/20110202-0900-PLENARY-1_en.ogg,353.6871875
data/raw_audios/en/2011/20111013-0900-PLENARY-10_en.ogg,6.687375
data/raw_audios/en/2011/20110705-0900-PLENARY-1_en.ogg,112.9885625
data/raw_audios/en/2011/20110606-0900-PLENARY-22_en.ogg,6.40875
data/raw_audios/en/2011/20110406-0900-PLENARY-3_en.ogg,3795.0791875
data/raw_audios/en/2011/20110706-0900-PLENARY-10_en.ogg,8788.8215625
data/raw_audios/en/2011/20110216-0900-PLENARY-15_en.ogg,3349.06925
data/raw_audios/en/2011/20110215-0900-PLENARY-16_en.ogg,4104.3696875
data/raw_audios/en/2011/20110117-0900-PLENARY-11_en.ogg,6.315875
data/raw_audios/en/2011/20110914-0900-PLENARY-2_en.ogg,135.2796875
data/raw_audios/en/2011/20110622-0900-PLENARY-2_en.ogg,29.907375
data/raw_audios/en/2011/20110606-0900-PLENARY-7_en.ogg,6.083625
data/raw_audios/en/2011/20110120-0900-PLENARY-10_en.ogg,2745.6738125
data/raw_audios/en/2011/20110609-0900-PLENARY-13_en.ogg,2126.0244375
data/raw_audios/en/2011/20110118-0900-PLENARY-7_en.ogg,929.59
data/raw_audios/en/2011/20111027-0900-PLENARY-1_en.ogg,130.35725
data/raw_audios/en/2011/20110323-0900-PLENARY-19_en.ogg,1563.3568125
data/raw_audios/en/2011/20110216-0900-PLENARY-11_en.ogg,6.9195625
data/raw_audios/en/2011/20110607-0900-PLENARY-5_en.ogg,4652.5480625
data/raw_audios/en/2011/20111115-0900-PLENARY-10_en.ogg,6865.4163125
data/raw_audios/en/2011/20110510-0900-PLENARY-10_en.ogg,2786.91225
data/raw_audios/en/2011/20110704-0900-PLENARY-12_en.ogg,3485.4175625
data/raw_audios/en/2011/20110404-0900-PLENARY-1_en.ogg,392.5110625
data/raw_audios/en/2011/20110310-0900-PLENARY-7_en.ogg,46.858
data/raw_audios/en/2011/20110510-0900-PLENARY-11_en.ogg,1134.576125
data/raw_audios/en/2011/20110608-0900-PLENARY-12_en.ogg,23.5915625
data/raw_audios/en/2011/20110406-0900-PLENARY-5_en.ogg,415.8705625
data/raw_audios/en/2011/20110512-0900-PLENARY-14_en.ogg,5.5728125
data/raw_audios/en/2011/20110913-0900-PLENARY-16_en.ogg,3210.4459375
data/raw_audios/en/2011/20110309-0900-PLENARY-17_en.ogg,3181.3276875
data/raw_audios/en/2011/20110510-0900-PLENARY-1_en.ogg,146.4719375
data/raw_audios/en/2011/20110118-0900-PLENARY-15_en.ogg,308.129625
data/raw_audios/en/2011/20111215-0900-PLENARY-2_en.ogg,31.57925
data/raw_audios/en/2011/20110607-0900-PLENARY-11_en.ogg,4998.014625
data/raw_audios/en/2011/20110214-0900-PLENARY-1_en.ogg,8.4520625
data/raw_audios/en/2011/20111213-0900-PLENARY-15_en.ogg,2335.70125
data/raw_audios/en/2011/20111116-0900-PLENARY-14_en.ogg,2845.1954375
data/raw_audios/en/2011/20110405-0900-PLENARY-9_en.ogg,3755.6055
data/raw_audios/en/2011/20111024-0900-PLENARY-12_en.ogg,4403.9076875
data/raw_audios/en/2011/20110705-0900-PLENARY-8_en.ogg,6513.260625
data/raw_audios/en/2011/20110407-0900-PLENARY-1_en.ogg,64.0408125
data/raw_audios/en/2011/20110118-0900-PLENARY-5_en.ogg,3986.5980625
data/raw_audios/en/2011/20110407-0900-PLENARY-4_en.ogg,2501.6785
data/raw_audios/en/2011/20110509-0900-PLENARY-20_en.ogg,35.4801875
data/raw_audios/en/2011/20111215-0900-PLENARY-5_en.ogg,3706.6578125
data/raw_audios/en/2011/20110202-0900-PLENARY-18_en.ogg,32.090125
data/raw_audios/en/2011/20111114-0900-PLENARY-14_en.ogg,2372.6678125
data/raw_audios/en/2011/20110704-0900-PLENARY-6_en.ogg,118.6078125
data/raw_audios/en/2011/20110118-0900-PLENARY-1_en.ogg,8.73075
data/raw_audios/en/2011/20110608-0900-PLENARY-21_en.ogg,1562.2890625
data/raw_audios/en/2011/20110217-0900-PLENARY-10_en.ogg,1817.012625
data/raw_audios/en/2011/20110119-0900-PLENARY-2_en.ogg,6.9660625
data/raw_audios/en/2011/20110705-0900-PLENARY-10_en.ogg,2658.738
data/raw_audios/en/2011/20110510-0900-PLENARY-2_en.ogg,33.344
data/raw_audios/en/2011/20110406-0900-PLENARY-11_en.ogg,3708.8870625
data/raw_audios/en/2011/20110512-0900-PLENARY-1_en.ogg,6.501625
data/raw_audios/en/2011/20110323-0900-PLENARY-3_en.ogg,95.805875
data/raw_audios/en/2011/20110310-0900-PLENARY-5_en.ogg,3825.219375
data/raw_audios/en/2011/20110704-0900-PLENARY-9_en.ogg,25.867125
data/raw_audios/en/2011/20110608-0900-PLENARY-2_en.ogg,5.897875
data/raw_audios/en/2011/20110307-0900-PLENARY-30_en.ogg,1298.1844375
data/raw_audios/en/2011/20110929-0900-PLENARY-14_en.ogg,65.341125
data/raw_audios/en/2011/20110704-0900-PLENARY-24_en.ogg,953.553375
data/raw_audios/en/2011/20111214-0900-PLENARY-22_en.ogg,9.984625
data/raw_audios/en/2011/20111212-0900-PLENARY-12_en.ogg,3333.4655
data/raw_audios/en/2011/20110216-0900-PLENARY-10_en.ogg,602.79175
data/raw_audios/en/2011/20110706-0900-PLENARY-5_en.ogg,2315.03525
data/raw_audios/en/2011/20110623-0900-PLENARY-10_en.ogg,639.4326875
data/raw_audios/en/2011/20110929-0900-PLENARY-10_en.ogg,1409.1761875
data/raw_audios/en/2011/20110406-0900-PLENARY-4_en.ogg,6938.28
data/raw_audios/en/2011/20110606-0900-PLENARY-2_en.ogg,19.6441875
data/raw_audios/en/2011/20110214-0900-PLENARY-5_en.ogg,61.9974375
data/raw_audios/en/2011/20110118-0900-PLENARY-11_en.ogg,6309.8535
data/raw_audios/en/2011/20110705-0900-PLENARY-4_en.ogg,4116.30525
data/raw_audios/en/2011/20111114-0900-PLENARY-11_en.ogg,42.539125
data/raw_audios/en/2011/20110308-0900-PLENARY-9_en.ogg,6.5480625
data/raw_audios/en/2011/20110509-0900-PLENARY-4_en.ogg,219.70775
data/raw_audios/en/2011/20110309-0900-PLENARY-10_en.ogg,824.7285
data/raw_audios/en/2011/20110512-0900-PLENARY-9_en.ogg,6.1765625
data/raw_audios/en/2011/20110511-0900-PLENARY-4_en.ogg,3305.2295625
data/raw_audios/en/2011/20110323-0900-PLENARY-18_en.ogg,1595.261875
data/raw_audios/en/2011/20111026-0900-PLENARY-10_en.ogg,2165.3131875
data/raw_audios/en/2011/20110926-0900-PLENARY-15_en.ogg,1247.1469375
data/raw_audios/en/2011/20110308-0900-PLENARY-10_en.ogg,4340.3780625
data/raw_audios/en/2011/20111114-0900-PLENARY-19_en.ogg,1113.3996875
