file_path,duration,energy,speech_band_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rolloff,mfcc_mean,mfcc_var,kurtosis,energy_std,speech_to_noise_ratio,classification
data/100_all/preprocessed_audio/20101006-0900-PLENARY-10_en_seg5034.wav,1.0,0.006379875183105468,0.0030431298982493207,0.095855712890625,1500.826799907732,1563.113105662852,3267.08984375,-7.505434989929199,802.3539428710938,3.7867656701253694,0.008147037588059902,0.4769889321046487,noise
data/100_all/preprocessed_audio/20110511-0900-PLENARY-13_en_seg103.wav,1.0,0.008722219467163086,0.0037601488050308133,0.158111572265625,1726.855147859942,1416.3978230137527,3215.087890625,-15.234053611755371,777.2645874023438,15.87813816185696,0.023539364337921143,0.4310999942247277,speech
data/100_all/preprocessed_audio/20160202-0900-PLENARY-12_en_seg17592.wav,1.0,0.0018549197912216186,0.0013959914862053742,0.1806640625,2082.2715322853683,1561.2536644248444,3777.83203125,-25.475929260253906,656.5510864257812,7.040973690042749,0.002690334804356098,0.7525885580352465,speech
data/100_all/preprocessed_audio/20140716-0900-PLENARY-7_en_seg9880.wav,1.0,0.0063350281715393066,0.0029371008251777146,0.14093017578125,1733.5263962325382,1509.2700799298923,3396.97265625,-7.22076416015625,737.2752685546875,3.5707270501913113,0.006998560391366482,0.46362868471683205,noise
data/100_all/preprocessed_audio/20180228-0900-PLENARY-22_en_seg1823.wav,1.0,0.00028697043657302854,0.00020606481828920338,0.390045166015625,3772.126036560252,2106.170658297936,6117.919921875,-37.238059997558594,2204.3017578125,15.21507195851959,0.0008244539494626224,0.7180695995833141,noise
data/100_all/preprocessed_audio/20100311-0900-PLENARY-13_en_seg586.wav,1.0,0.010328069686889648,0.0040707115856749776,0.08935546875,1609.0191338274517,1573.798276771403,3220.458984375,-12.638129234313965,1489.0545654296875,2.73810209568333,0.01147707924246788,0.3941405964202817,speech
data/100_all/preprocessed_audio/20110119-0900-PLENARY-13_en_seg3086.wav,1.0,0.019118175506591797,0.013196011118314867,0.089813232421875,1220.7562647848986,1246.7190423371637,2255.615234375,-6.0139851570129395,744.186767578125,1.4435874122804941,0.017410503700375557,0.6902338062929491,speech
data/100_all/preprocessed_audio/20140115-0900-PLENARY-19_en_seg1984.wav,1.0,0.004328449726104736,0.003999685157474031,0.188873291015625,1805.8053152728935,1379.951110713169,3112.060546875,-19.037267684936523,807.439697265625,2.3440592570869887,0.005172847770154476,0.9240456325384817,speech
data/100_all/preprocessed_audio/20111115-0900-PLENARY-12_en_seg522.wav,1.0,0.012564878463745117,0.011314679909591228,0.0958404541015625,1469.1979398529847,1439.8521300563689,2995.60546875,-14.322789192199707,699.537353515625,3.857655052887077,0.016201023012399673,0.9005005382414734,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg39566.wav,1.0,0.0048105125427246095,0.0015809690272715227,0.0671234130859375,1205.3242631616029,1342.0459097922517,2546.875,-6.9938764572143555,949.498779296875,5.515260511611727,0.007998889312148094,0.32864876255186043,speech
data/100_all/preprocessed_audio/20130313-0900-PLENARY-6_en_seg3308.wav,1.0,7.247272878885269e-06,7.222036444922604e-07,0.0322418212890625,923.988103773184,1328.9871178341605,2107.177734375,-23.559934616088867,155.93325805664062,0.4846836646783199,5.611418600892648e-06,0.09965040526565866,noise
data/100_all/preprocessed_audio/20131008-0900-PLENARY-6_en_seg765.wav,1.0,0.008092673301696777,0.0021913887042217914,0.0856475830078125,1367.2958715871587,1340.1850858257258,2707.03125,-15.739175796508789,625.7212524414062,0.7374856271055004,0.007945731282234192,0.2707867469064459,noise
data/100_all/preprocessed_audio/20141022-0900-PLENARY-7_en_seg1141.wav,1.0,6.374663673341275e-06,1.1902547228701427e-06,0.063201904296875,1290.411763702656,1529.3918776669184,2963.134765625,-23.58211326599121,224.77088928222656,0.0013977320462945642,3.016840537384269e-06,0.18671354482483607,noise
data/100_all/preprocessed_audio/20151126-0900-PLENARY-3_en_seg177.wav,1.0,6.732622277922929e-07,3.922508133027235e-07,0.2306060791015625,2290.391883441018,1576.0121505874417,4017.333984375,-48.89112854003906,195.20713806152344,23.818569582487076,7.906199357421428e-07,0.5825257151544863,noise
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg36420.wav,1.0,0.0005215240716934204,0.00011005532700905441,0.0230865478515625,1122.6611933155646,1650.7544427220046,2649.4140625,-21.254077911376953,568.84521484375,45.31835387373201,0.0017724555218592286,0.21102632050916859,noise
data/100_all/preprocessed_audio/20200723-0900-PLENARY_en_seg16119.wav,1.0,1.0776743292808533e-06,7.463817602006942e-07,0.09783935546875,1860.899422219977,2137.3479418524207,4670.8984375,-36.20548629760742,29.089048385620117,0.25652079265275596,5.64184631457465e-07,0.6925213747656419,speech
data/100_all/preprocessed_audio/20140402-0900-PLENARY-13_en_seg2340.wav,1.0,1.3280949555337429e-05,4.6554214834737137e-07,0.0307159423828125,988.0589052344935,1466.6335866256425,2390.869140625,-20.652952194213867,65.26322174072266,-0.32433265155145685,6.611850039917044e-06,0.035053114319589136,noise
data/100_all/preprocessed_audio/20140916-0900-PLENARY-15_en_seg2959.wav,1.0,0.008515902519226074,0.0023355057310321383,0.0643463134765625,1136.8566730954049,1248.0000473328498,2299.560546875,-11.738862991333008,836.3462524414062,1.0497016442634823,0.00865153968334198,0.2742522825189832,noise
data/100_all/preprocessed_audio/20171113-0900-PLENARY-15_en_seg3837.wav,1.0,0.0012464998960494994,0.0007360398022113948,0.2022247314453125,2086.59924078088,1605.883356460893,3699.951171875,-16.74987030029297,946.0442504882812,1.5416179905985272,0.0012634536251425743,0.5904852022014496,noise
data/100_all/preprocessed_audio/20171213-0900-PLENARY-4_en_seg5029.wav,1.0,0.007924104690551758,0.006608342083837023,0.1951751708984375,1899.605970771087,1197.9732203412789,3168.701171875,-20.87559700012207,728.3063354492188,7.857818276905755,0.009541919454932213,0.8339544034950707,speech
data/100_all/preprocessed_audio/20120419-0900-PLENARY-9_en_seg725.wav,1.0,0.0007236189842224121,0.00040399130361455106,0.1283111572265625,1507.8171352409963,1588.84454770321,2885.009765625,-17.027812957763672,830.5673828125,47.08338585357288,0.002437729388475418,0.5582927709109176,noise
data/100_all/preprocessed_audio/20131008-0900-PLENARY-6_en_seg1405.wav,1.0,0.0015901426076889039,0.0009874404505090008,0.1640472412109375,1900.1288144997395,1394.295586736491,3310.302734375,-12.344680786132812,983.7807006835938,5.342163291171133,0.0018643345683813095,0.620975995257769,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg4384.wav,1.0,0.008002134323120117,0.0076868973276473865,0.162078857421875,2034.682469907907,1652.451045547557,3705.810546875,-25.60060691833496,989.105224609375,5.059817319129069,0.011503249406814575,0.9606058735326999,speech
data/100_all/preprocessed_audio/20140115-0900-PLENARY-19_en_seg1795.wav,1.0,0.0052439112663269045,0.004926948573867076,0.161651611328125,1759.8988404379022,1335.1633484422714,2963.623046875,-22.07467269897461,1224.24951171875,8.041042388755224,0.009079334326088428,0.9395560355014458,speech
data/100_all/preprocessed_audio/20110119-0900-PLENARY-13_en_seg2151.wav,1.0,0.012406839370727538,0.005400397969661902,0.0963134765625,1403.9547335936672,1444.0283251972453,2805.6640625,-12.493404388427734,1699.6385498046875,3.9053854328003696,0.01436175499111414,0.4352758800823932,speech
data/100_all/preprocessed_audio/20140114-0900-PLENARY-15_en_seg1749.wav,1.0,0.002024104595184326,0.0015829289384329882,0.1314697265625,1688.8497501026236,1370.5765356082177,3162.109375,-13.419431686401367,1536.015625,8.560518635488423,0.002860263455659151,0.7820390626033492,speech
data/100_all/preprocessed_audio/20110119-0900-PLENARY-3_en_seg912.wav,1.0,0.005348155975341797,0.004987181929980852,0.245697021484375,2467.515631147297,1740.9603401795043,4338.8671875,-20.284177780151367,964.5435791015625,8.085791132493462,0.010128962807357311,0.9325049343594792,speech
data/100_all/preprocessed_audio/20150311-0900-PLENARY-15_en_seg3279.wav,1.0,0.00029441237449645997,0.00011479317680122725,0.2467193603515625,2445.3367664356683,1663.0744101061655,4297.119140625,-22.759437561035156,1211.283935546875,6.520941401566606,0.00042490821215324104,0.3899059542146117,noise
data/100_all/preprocessed_audio/20140916-0900-PLENARY-15_en_seg4246.wav,1.0,0.0013907573223114014,0.0013017518736540684,0.1915130615234375,1947.3623314645588,1418.5462183899444,3427.24609375,-25.289424896240234,605.7109985351562,4.962427087918148,0.001602326286956668,0.9360021041560158,speech
data/100_all/preprocessed_audio/20180528-0900-PLENARY-22_en_seg2081.wav,1.0,0.0041768341064453126,0.002798776697129666,0.146484375,1737.1878076425664,1650.5068551840227,3479.736328125,-13.557814598083496,1469.584228515625,8.015672978878973,0.007540004327893257,0.6700712929449886,speech
data/100_all/preprocessed_audio/20140716-0900-PLENARY-7_en_seg9200.wav,1.0,0.006522251605987549,0.0015754752359461762,0.1095428466796875,1477.0892433175736,1375.2326158514018,3089.84375,-8.724738121032715,793.3955078125,2.849615643913631,0.007089746184647083,0.24155388460397206,noise
data/100_all/preprocessed_audio/20151007-0900-PLENARY-15_en_seg1199.wav,1.0,0.018061428070068358,0.01140971561360124,0.057891845703125,1079.5379471633764,1181.1943734545462,2130.859375,-7.05023717880249,502.9024658203125,1.95551528766293,0.015872301533818245,0.6317172432969378,speech
data/100_all/preprocessed_audio/20120329-0900-PLENARY-5_en_seg265.wav,1.0,0.0007321844100952148,0.0005614882883649584,0.1785736083984375,2317.2193841488797,1990.660844816598,4482.91015625,-26.374135971069336,595.4698486328125,3.1698806338337997,0.0009050476364791393,0.7668672044044489,noise
data/100_all/preprocessed_audio/20140916-0900-PLENARY-15_en_seg6610.wav,1.0,0.003284687519073486,0.002925110555108753,0.0897369384765625,1463.421585770387,1292.323874140559,2771.240234375,-27.58023452758789,713.050048828125,2.438411723434675,0.003946275450289249,0.8905292966439958,speech
data/100_all/preprocessed_audio/20110928-0900-PLENARY-7_en_seg2142.wav,1.0,0.006617025375366211,0.005643982410035563,0.1712188720703125,2286.049818878604,1843.1691652632505,4265.869140625,-19.616239547729492,1302.7332763671875,5.76994379332546,0.012081488035619259,0.85294856896757,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg32873.wav,1.0,0.007202348709106445,0.0008094687263162825,0.05096435546875,1099.1252191804447,1539.8493396901442,2181.884765625,-8.571477890014648,1007.724609375,6.396700996916362,0.015479988418519497,0.1123895478781607,speech
data/100_all/preprocessed_audio/20200723-0900-PLENARY_en_seg21351.wav,1.0,7.00713717378676e-08,1.378589522907058e-08,0.2744903564453125,3417.679920287896,2248.1394880667085,6121.58203125,-46.86604690551758,16.420555114746094,0.047218666833282796,6.341718261637652e-09,0.19646039243139232,noise
data/100_all/preprocessed_audio/20130910-0900-PLENARY-4_en_seg662.wav,1.0,0.004752870559692383,0.004379479805739715,0.076751708984375,1259.7355918445992,1296.730087426969,2346.19140625,-24.955963134765625,1758.3751220703125,2.5259443565064537,0.005800018087029457,0.921438877535785,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg40485.wav,1.0,5.880816839635372e-06,1.0270752354960688e-06,0.0873260498046875,1664.9776496380587,1777.755942819465,3414.794921875,-22.671525955200195,211.161376953125,1.0425651803664584,3.3016247016348643e-06,0.1746454274908178,noise
data/100_all/preprocessed_audio/20140916-0900-PLENARY-15_en_seg3216.wav,1.0,0.02049961471557617,0.0009133640633624615,0.04620361328125,860.7713937555127,1112.1541233343153,1682.861328125,-11.392383575439453,1126.27294921875,15.274488392436599,0.0626753494143486,0.044555181723144495,speech
data/100_all/preprocessed_audio/20110928-0900-PLENARY-7_en_seg1146.wav,1.0,0.0006601865291595459,0.00045855881238023423,0.23956298828125,2567.7833988391844,1922.1750067999048,4541.015625,-22.76689338684082,1512.2381591796875,12.983798313214086,0.0012259559007361531,0.6945896692333877,speech
data/100_all/preprocessed_audio/20090506-0900-PLENARY-3_en_seg5935.wav,1.0,0.000718624472618103,0.0005940617644106465,0.154571533203125,1993.1594561225206,1816.5656232646525,4087.646484375,-25.099058151245117,787.9637451171875,6.360785046435108,0.0013142428360879421,0.8266649750736361,speech
data/100_all/preprocessed_audio/20130313-0900-PLENARY-6_en_seg4079.wav,1.0,0.0019340953826904297,0.0013834504035296344,0.138763427734375,1812.780281025681,1640.770378130213,3536.62109375,-14.986210823059082,2044.22998046875,12.353494105870817,0.004265127703547478,0.7152958144575061,speech
data/100_all/preprocessed_audio/20180503-0900-PLENARY-8_en_seg2269.wav,1.0,0.0001560087203979492,7.964651144750383e-05,0.0674896240234375,1215.7062579422768,1381.5439816510375,2404.296875,-26.58304214477539,1272.72216796875,6.13783750243125,0.00026300354511477053,0.5105256949212265,noise
data/100_all/preprocessed_audio/20120523-0900-PLENARY-16_en_seg5149.wav,1.0,0.0012301957607269286,0.000668013155188461,0.11956787109375,1739.8838914739536,1469.731445463544,3070.80078125,-13.593393325805664,1626.3475341796875,10.095316238323008,0.0024610816035419703,0.5430136586492242,noise
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg23905.wav,1.0,0.005903145790100098,0.003860760047437442,0.186798095703125,1942.4090014524816,1709.4420140438567,3458.740234375,-16.626705169677734,1180.2279052734375,2.7482376836434295,0.007479403167963028,0.6540173865450539,speech
data/100_all/preprocessed_audio/20171213-0900-PLENARY-4_en_seg7075.wav,1.0,0.0005955138802528382,0.0003284459208442728,0.078857421875,1450.2113561106858,1579.1698861385876,2865.966796875,-17.35283660888672,1194.0562744140625,15.435893119933933,0.0015462653245776892,0.5515335184991359,noise
data/100_all/preprocessed_audio/20130613-0900-PLENARY-8_en_seg1151.wav,1.0,0.0011447699069976806,0.0006214863889297599,0.111663818359375,1653.8844403221387,1545.8665169829096,3363.76953125,-15.952643394470215,1198.561767578125,12.62100895844049,0.0024230717681348324,0.5428919216355911,noise
data/100_all/preprocessed_audio/20160202-0900-PLENARY-12_en_seg17650.wav,1.0,0.0002942328453063965,0.00026681426752831036,0.1943359375,2038.1419895876934,1539.2576160355984,3789.55078125,-36.39910125732422,836.4532470703125,20.534521946121988,0.000672999070957303,0.9068130261567617,speech
data/100_all/preprocessed_audio/20160202-0900-PLENARY-12_en_seg7207.wav,1.0,0.002366647720336914,0.000652060059063522,0.09967041015625,1512.2848435850647,1417.323869454253,2862.548828125,-11.336312294006348,503.1282653808594,2.6911782994766247,0.003496486460790038,0.27552052885109674,noise
data/100_all/preprocessed_audio/20171113-0900-PLENARY-15_en_seg5244.wav,1.0,0.0031141467094421386,0.002964810730941929,0.1203155517578125,1559.236342093214,1492.2643985256827,3025.634765625,-28.39675521850586,579.1708984375,4.877947147731255,0.003861687146127224,0.9520459093169852,speech
data/100_all/preprocessed_audio/20110928-0900-PLENARY-7_en_seg1738.wav,1.0,0.0032939474582672117,0.0031091905468141265,0.1763153076171875,1967.2248882721688,1731.420476055666,3756.591796875,-22.953571319580078,722.1278686523438,3.8934261857616947,0.005190188065171242,0.9439101539460218,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg4785.wav,1.0,0.0048530917167663576,0.0044559685240350465,0.15753173828125,1836.152263839234,1448.7088137814676,3560.546875,-24.238935470581055,1189.2100830078125,6.547157269697458,0.008358506485819817,0.9181710736732123,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg29497.wav,1.0,0.007457162857055664,0.0020714363473403295,0.0680084228515625,1254.8938334904637,1510.5467165392724,2404.296875,-9.247756958007812,1090.74267578125,1.0039438851035598,0.008510909974575043,0.2777780718041599,noise
data/100_all/preprocessed_audio/20110119-0900-PLENARY-13_en_seg3252.wav,1.0,0.021987150192260742,0.009568305636995365,0.083740234375,1259.3537933263494,1281.444632691518,2490.234375,-8.45307731628418,824.5450439453125,1.4961633080352925,0.019582578912377357,0.4351771607420773,speech
data/100_all/preprocessed_audio/20130910-0900-PLENARY-4_en_seg681.wav,1.0,0.0024508438110351564,0.0021172938786634707,0.165771484375,1896.5226197395068,1519.7114190971074,3494.140625,-24.774784088134766,1508.2723388671875,7.257203467983015,0.004565940238535404,0.8639040083826451,speech
data/100_all/preprocessed_audio/20171213-0900-PLENARY-4_en_seg5282.wav,1.0,0.011438709259033203,0.006672140600000528,0.122161865234375,1869.6187670761506,1522.7437387421678,3561.279296875,-25.104841232299805,1125.03125,3.792354205320703,0.012989228591322899,0.5832948797437105,noise
data/100_all/preprocessed_audio/20200723-0900-PLENARY_en_seg25445.wav,1.0,6.906245835125446e-08,1.3771068890566518e-08,0.2781524658203125,3426.6689267565334,2224.2470982375253,6092.529296875,-47.61875534057617,19.289865493774414,0.0753106501218519,8.845260524026344e-09,0.19911190577737384,noise
data/100_all/preprocessed_audio/20121119-0900-PLENARY-20_en_seg473.wav,1.0,0.014949182510375976,0.005148241371982551,0.14361572265625,1883.5793905192872,1661.1657231956644,3584.716796875,-1.4143723249435425,638.5647583007812,2.6311207724067494,0.016032742336392403,0.3443828004622302,noise
data/100_all/preprocessed_audio/20091216-0900-PLENARY-2_en_seg515.wav,1.0,0.0025451884269714355,0.0023084715802446495,0.2056427001953125,2215.305390612255,1720.4777350892628,4122.55859375,-20.80867576599121,1156.198486328125,24.74329733453116,0.006066127680242062,0.9069943368759171,speech
data/100_all/preprocessed_audio/20130613-0900-PLENARY-14_en_seg493.wav,1.0,0.005875444412231446,0.004745018630605215,0.06036376953125,1089.1339778696154,1058.4449589540513,2063.96484375,-11.006199836730957,877.1625366210938,2.006378128924931,0.006665417924523354,0.8076016411570358,speech
data/100_all/preprocessed_audio/20151126-0900-PLENARY-3_en_seg2998.wav,1.0,0.00035028815269470213,0.00028570923045215967,0.1053009033203125,1604.0230480257392,1384.6826791531792,3113.76953125,-20.520864486694336,532.8638305664062,5.029093527522306,0.00044743766193278134,0.815640342644242,speech
data/100_all/preprocessed_audio/20130703-0900-PLENARY-18_en_seg1270.wav,1.0,0.020759380340576172,0.010802080668141478,0.069000244140625,995.3061626987467,1113.4388917188771,1916.259765625,-7.167366027832031,691.732421875,3.1086015873729274,0.021981507539749146,0.5203469679195141,speech
data/100_all/preprocessed_audio/20200723-0900-PLENARY_en_seg2845.wav,1.0,0.006954187393188476,0.002470207628854982,0.221435546875,2384.7168951035483,1713.7050629883825,4134.521484375,-5.182580947875977,894.0928344726562,6.306764474509395,0.009062427096068859,0.3552115371169549,noise
data/100_all/preprocessed_audio/20160120-0900-PLENARY-19_en_seg1717.wav,1.0,0.0019452990293502808,0.0017832776546230352,0.117462158203125,1425.3931607802758,1151.4099820478095,2684.326171875,-27.758047103881836,621.8338623046875,8.969564531451164,0.0032061897218227386,0.9167112798835416,speech
data/100_all/preprocessed_audio/20101019-0900-PLENARY-6_en_seg208.wav,1.0,0.010515846252441407,0.009997611370399078,0.127166748046875,1892.5977605674325,1834.7148807476087,4172.119140625,-19.612064361572266,1059.054931640625,12.156793399821922,0.02307753451168537,0.9507186616584586,speech
data/100_all/preprocessed_audio/20150707-0900-PLENARY-4_en_seg12555.wav,1.0,0.0050914945602417,0.00468486827937578,0.132049560546875,1712.2145540664505,1367.5786936799173,3253.662109375,-23.421367645263672,707.5843505859375,4.859674931870417,0.0072945947758853436,0.9201361470451556,speech
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg1987.wav,1.0,0.018683712005615236,0.002884500955781273,0.1000213623046875,1293.0099906385958,1359.190791801096,2536.62109375,-3.877455234527588,606.8885498046875,2.2910418469776275,0.017617059871554375,0.15438585969831764,noise
data/100_all/preprocessed_audio/20151216-0900-PLENARY-14_en_seg407.wav,1.0,3.900236263871193e-05,3.6845180329775117e-05,0.2340545654296875,2256.9035840105553,1652.9418195669755,4250.9765625,-38.74759292602539,414.8084716796875,14.58795984223287,9.835481614572927e-05,0.9446885616192963,speech
data/100_all/preprocessed_audio/20151216-0900-PLENARY-14_en_seg1950.wav,1.0,0.0015302789211273193,0.0013847298423800506,0.212127685546875,2125.82487809758,1451.639861120531,3671.38671875,-38.7635383605957,1584.9210205078125,18.907207457742256,0.0032205742318183184,0.9048871632311563,speech
data/100_all/preprocessed_audio/20140716-0900-PLENARY-7_en_seg9835.wav,1.0,7.78196332976222e-06,9.12792750898537e-07,0.0740966796875,1167.6265670438315,1446.987604572868,2614.013671875,-22.584714889526367,276.4434814453125,15.564513525207442,1.514981431682827e-05,0.11729443879075027,noise
data/100_all/preprocessed_audio/20130313-0900-PLENARY-6_en_seg1593.wav,1.0,0.0014853246212005616,0.0010337596749495422,0.1508941650390625,1950.5086606211241,1605.2503606517657,3507.568359375,-18.722293853759766,1131.89208984375,26.19474392500639,0.0048341332003474236,0.6959822725592102,speech
data/100_all/preprocessed_audio/20150707-0900-PLENARY-4_en_seg6881.wav,1.0,0.010567873954772948,0.005587065433552399,0.1114959716796875,1315.5956574504712,1236.9507836006615,2569.82421875,-6.36353063583374,729.5166625976562,2.8481408216270436,0.011069665662944317,0.5286839533282495,noise
data/100_all/preprocessed_audio/20090506-0900-PLENARY-3_en_seg3239.wav,1.0,6.653355434536934e-06,2.888322606911717e-07,0.03839111328125,1144.0524469259944,1695.9984027706091,2821.2890625,-21.35236930847168,38.04351806640625,0.21346874495123735,3.888794708473142e-06,0.0434108657573467,noise
data/100_all/preprocessed_audio/20090506-0900-PLENARY-3_en_seg775.wav,1.0,0.006779787540435791,0.0034944897400673233,0.0906524658203125,1317.2363852036606,1384.5016558070165,2553.7109375,-11.802791595458984,1861.111328125,6.544159360412264,0.011766125448048115,0.515427610036869,speech
data/100_all/preprocessed_audio/20120523-0900-PLENARY-16_en_seg2279.wav,1.0,0.00033503276109695437,0.0001441774927810392,0.1680908203125,2206.4659275496315,1810.5367780597098,4204.58984375,-16.96019744873047,590.634521484375,40.33276793853068,0.0007001481135375798,0.4303383623593747,noise
data/100_all/preprocessed_audio/20191022-0900-PLENARY_en_seg17240.wav,1.0,1.8233004957437516e-05,1.0667775252963987e-05,0.075653076171875,1480.9953826612907,1880.741387974284,3476.5625,-20.713590621948242,30.055194854736328,0.15991974738132209,6.842530183348572e-06,0.5850772689493275,noise
data/100_all/preprocessed_audio/20131008-0900-PLENARY-18_en_seg292.wav,1.0,0.0012460155487060546,0.0009792226256378801,0.167633056640625,1723.4838405080122,1372.360498722178,3179.443359375,-22.023550033569336,1641.1453857421875,12.128601100323946,0.0024295442271977663,0.7858830879489915,speech
data/100_all/preprocessed_audio/20200723-0900-PLENARY_en_seg12556.wav,1.0,1.5278845094144344e-06,8.17946277357914e-07,0.0874481201171875,1643.2813779233047,2021.2970076130835,4118.896484375,-34.50458526611328,47.72230911254883,1.3064794698173037,1.166162064691889e-06,0.5353105822200864,noise
data/100_all/preprocessed_audio/20180528-0900-PLENARY-22_en_seg1054.wav,1.0,0.014175588607788087,0.01116916429144453,0.10198974609375,1561.077965586679,1459.6099756190451,2835.693359375,-18.534055709838867,911.028564453125,3.313647454931374,0.016349108889698982,0.7879153749225369,speech
data/100_all/preprocessed_audio/20120313-0900-PLENARY-9_en_seg3293.wav,1.0,0.014660515785217286,0.00760098872268375,0.087738037109375,1397.9879772913646,1489.3191235867253,3020.5078125,-12.165925979614258,591.0889892578125,1.7425318799003238,0.01286005787551403,0.5184666612140229,speech
data/100_all/preprocessed_audio/20130313-0900-PLENARY-6_en_seg5349.wav,1.0,0.0025709280967712404,0.0015841760556200202,0.10614013671875,1786.7009787048844,1814.5109588655719,3738.76953125,-15.836058616638184,1356.0704345703125,15.268510348874276,0.007561062928289175,0.616188370258471,speech
data/100_all/preprocessed_audio/20150113-0900-PLENARY-6_en_seg5019.wav,1.0,0.0067128844261169435,0.003520650431599359,0.069091796875,1082.858948679121,1174.2761786949718,1932.373046875,-6.833024024963379,468.2846984863281,1.5478871986837097,0.003996771760284901,0.5244616405811874,noise
data/100_all/preprocessed_audio/20160203-0900-PLENARY-15_en_seg4127.wav,1.0,3.610235871747136e-07,1.1205264654161383e-07,0.172760009765625,2223.031175247604,1782.8843590018641,4347.412109375,-44.00578308105469,106.36563110351562,1.9311049382766496,2.9391901534836506e-07,0.3102889163742222,noise
data/100_all/preprocessed_audio/20140916-0900-PLENARY-15_en_seg1242.wav,1.0,0.0063494348526000974,0.0031109100071598267,0.0823211669921875,1217.8541263230222,1212.9559108222686,2356.201171875,-17.094493865966797,1564.09423828125,3.611159805747585,0.009120200760662556,0.4899506854363328,noise
